Date,Air_Temp,Humidity,Wind_Speed,Wind_Direction
2016-11-12,8.2,54.1,11.4,242.6
2016-11-13,7.7,50.4,9.3,266.2
2016-11-14,6.3,53.4,10.4,295.3
2016-11-15,0.2,85.2,9.3,193
2016-11-16,-1.4,82.6,10.1,356.1
2016-11-17,-3.1,85.7,10.9,48.8
2016-11-18,-3.7,86.7,15,173.6
2016-11-19,-3.4,89.2,11.2,175.4
2016-11-20,-2.4,84.2,7.2,208.4
2016-11-21,4.4,51.2,12.8,274.6
2016-11-22,-3.9,86.7,9.3,140.3
2016-11-23,-3.4,74.2,7.3,206.5
2016-11-24,1.7,47.5,15.1,197.5
2016-11-25,2.8,47.9,16.2,240.9
2016-11-26,0,66.3,8.6,188.5
2016-11-27,-2,76.7,10,1.8
2016-11-28,-1.2,76.6,7.4,337.5
2016-11-29,-3.3,67.2,7.1,1.4
2016-11-30,-8.5,90.3,8.6,154.8
2016-12-01,-1.9,85.8,9.9,332.2
2016-12-02,-2,67.6,12.6,227.3
2016-12-03,1.9,40.9,17.8,275.7
2016-12-04,-6.3,78.1,13.9,353.6
2016-12-05,-15.8,68.9,21,351.1
2016-12-06,-19.7,64.5,24,345.7
2016-12-07,-21.4,67.7,14.5,342.4
2016-12-08,-22.6,75.7,6.6,113.6
2016-12-09,-21.9,76.1,15.7,163.1
2016-12-10,-21.6,78.3,10.9,141.3
2016-12-11,-19.9,66.9,14.5,340.9
2016-12-12,-14.9,61,9.9,284.4
2016-12-13,-12.7,48.4,16.1,299.8
2016-12-14,-15.5,60,6.9,220.1
2016-12-15,-17.8,69.7,13.6,343.1
2016-12-16,-20.4,68.5,8.7,284.4
2016-12-17,-15.7,52.7,7.3,234.9
2016-12-18,-2.2,37.1,31.7,267.1
2016-12-19,0.3,34.8,28.9,268.3
2016-12-20,-0.2,43.3,18.4,254.9
2016-12-21,1.7,35.3,17.5,274
2016-12-22,3.1,32.1,16.8,280.5
2016-12-23,-6.6,83.6,12.8,43.8
2016-12-24,-11.7,83,12.8,55.6
2016-12-25,-17.4,79.5,9.5,16.9
2016-12-26,-12.1,68.5,9.7,195.1
2016-12-27,-1.1,42,24.5,276.3
2016-12-28,-1.8,37.7,28.3,270.7
2016-12-29,-4.3,53.5,12.1,237.1
2016-12-30,-5.3,65.5,12.7,277
2016-12-31,-6.7,77.4,8.9,14
2017-01-01,-12.1,78.3,18.7,9.2
2017-01-02,-19.9,78.5,4.2,347
2017-01-03,-18.6,70.7,6.5,313.4
2017-01-04,-11.6,72,16,327.7
2017-01-05,-7.6,78.5,10.6,290.2
2017-01-06,-14.4,82.8,13.5,146.3
2017-01-07,-16.6,79.2,18.5,350.1
2017-01-08,-18.6,76.7,13.4,112.2
2017-01-09,-21.1,71,14.7,350.8
2017-01-10,-19.3,70.1,12.8,285.2
2017-01-11,-14.7,57.6,13.5,240.9
2017-01-12,-13.2,67.1,15.5,193.8
2017-01-13,-6.5,49.5,12.8,214.1
2017-01-14,-2,46.6,10.9,224.4
2017-01-15,3.8,38.9,23.1,267.7
2017-01-16,1.4,51,10.6,206.6
2017-01-17,5.7,60.1,11.7,170.8
2017-01-18,2.4,69.4,8.8,347.2
2017-01-19,3.4,58.5,10,290.4
2017-01-20,-0.2,53.2,5.7,279.9
2017-01-21,-4.9,74.2,7.8,359.2
2017-01-22,-5.4,91.8,8,53.4
2017-01-23,-5.7,91.8,6.2,152.7
2017-01-24,-4.8,78.4,7.3,275.8
2017-01-25,-3.3,58.8,5.1,318.8
2017-01-26,-1.5,55,7.9,288.6
2017-01-27,1.1,47.5,17.2,290.9
2017-01-28,8,31.2,27.7,270.1
2017-01-29,8.7,26.9,19,253.8
2017-01-30,-0.6,47.7,20.9,339.2
2017-01-31,-8.5,56.3,18.5,336
2017-02-01,-9.5,70.8,15,336.8
2017-02-02,-10.5,58.2,6.6,206.9
2017-02-03,-14.6,73.2,16.2,354.1
2017-02-04,-15.7,74.7,9.9,37.1
2017-02-05,-17.1,78.2,11.4,33.3
2017-02-06,-22.4,74.7,11.5,45.6
2017-02-07,-24.5,70.8,5.8,0.5
2017-02-08,-20.4,66,10.4,198.3
2017-02-09,-12,73.8,7.7,129.5
2017-02-10,-5.9,64.9,12.8,244.6
2017-02-11,-1.1,49.8,20.8,262.3
2017-02-12,3.2,33.6,30.4,268.3
2017-02-13,6,43.8,18.8,259.2
2017-02-14,3.7,58.8,5.6,201.2
2017-02-15,5.8,60.5,8.6,271.8
2017-02-16,6.8,58.2,11.9,241.4
2017-02-17,5.2,43,14.1,257.4
2017-02-18,-1.5,84.9,9.3,116
2017-02-19,-0.7,86.5,7.6,4.5
2017-02-20,-2.6,90.6,7.5,31.6
2017-02-21,-1.4,85,7.9,253.1
2017-02-22,-3.4,82.8,13.8,10.7
2017-02-23,-5.4,81,10.8,149.9
2017-02-24,-8.1,83.3,13,27.4
2017-02-25,-7.5,78.2,11.9,142.1
2017-02-26,-10.3,74.2,17.7,8.9
2017-02-27,-12.6,72.5,8.7,156.1
2017-02-28,-10.2,67.2,9.3,199.6
2017-03-01,-6.5,65.3,12.7,279.9
2017-03-02,-4.3,68,10.4,199.6
2017-03-03,1.6,49.8,14.8,204.5
2017-03-04,-7.7,79.4,17.2,10.4
2017-03-05,-12.3,79.2,9.3,82.9
2017-03-06,-12.6,76.6,10,14
2017-03-07,-13.5,72.7,12.1,25.1
2017-03-08,-16.1,76,15.2,39.8
2017-03-09,-19.5,72.8,12.1,92.5
2017-03-10,-18.5,75,13.5,97
2017-03-11,-17.9,77.9,12,138.9
2017-03-12,-15.4,74.9,13.6,97.7
2017-03-13,-2.2,61.9,12.9,211.5
2017-03-14,3.6,69.8,9.9,156.7
2017-03-15,3.2,69.5,12.4,354.6
2017-03-16,1.5,76.1,14.2,338.4
2017-03-17,1.1,67.6,14,173.8
2017-03-18,6.4,60.6,19.1,216.7
2017-03-19,0.4,42.4,19.3,273.9
2017-03-20,-2.6,57.8,16.4,133
2017-03-21,0.1,66.6,26.5,164.3
2017-03-22,6.1,60.3,14.3,244.6
2017-03-23,4.4,50.9,14.9,276.6
2017-03-24,4.6,56.2,15.7,200.9
2017-03-25,6.5,32.4,18.1,259.7
2017-03-26,4.2,37.7,13.9,161.5
2017-03-27,6.1,44.6,7.5,196.8
2017-03-28,6.1,41.8,13.3,224.5
2017-03-29,5.6,47,10.3,172
2017-03-30,4.6,66.2,17.3,359.3
2017-03-31,6.8,53.6,14.9,245.1
2017-04-01,8,50.2,14.8,321
2017-04-02,1.1,83.9,8.9,296.5
2017-04-03,1.6,56.2,17.2,347.1
2017-04-04,3.1,42.8,8.4,274.4
2017-04-05,7.8,37.5,9.6,206.9
2017-04-06,11.6,42.2,17.9,204.6
2017-04-07,4.5,70,7.5,347
2017-04-08,6.8,54,17.7,340.7
2017-04-09,3.1,80.3,11.4,128.7
2017-04-10,5,53.4,13.6,235.8
2017-04-11,3.8,69,14,355.2
2017-04-12,3.3,71.8,10.9,54.6
2017-04-13,2,92.2,12,358.8
2017-04-14,3.7,74.5,18.5,347.2
2017-04-15,0.3,80.8,14.9,358.5
2017-04-16,1.1,66.9,16.9,131
2017-04-17,4.3,53.9,13.9,131
2017-04-18,5.5,67.8,12.2,22.4
2017-04-19,6.4,68.6,13.7,82.4
2017-04-20,8.3,48.5,10.2,263.6
2017-04-21,5.9,70.3,16.9,16.9
2017-04-22,4.8,71.5,15.5,87.8
2017-04-23,4.3,84.1,12.5,84.2
2017-04-24,1.5,91.9,14.1,56
2017-04-25,-0.7,86,17.1,18.4
2017-04-26,0.3,83.9,12.1,136.1
2017-04-27,3.5,75.4,11.9,89
2017-04-28,4,65.2,9.8,329.1
2017-04-29,7.6,52,10.2,233.2
2017-04-30,8,52.1,15.1,289.2
2017-05-01,7.5,44.9,13.4,15.6
2017-05-02,7.6,52.8,14.4,356.4
2017-05-03,12.7,42,12.6,248.8
2017-05-04,17.6,37.3,11.4,250.2
2017-05-05,15.9,47.6,13,213.8
2017-05-06,16.2,48.4,13.5,266.9
2017-05-07,6.9,59.8,17.6,313.9
2017-05-08,11.1,33.8,11.5,222.3
2017-05-09,11.5,47.3,14.4,1.3
2017-05-10,13.1,46,6.5,138.9
2017-05-11,14.3,50.5,10.5,99.3
2017-05-12,13.9,61.2,14.6,201.9
2017-05-13,9.9,54.8,17,325.3
2017-05-14,7.5,60.1,9,330.1
2017-05-15,8,50.4,14.3,250.8
2017-05-16,6.4,68.3,16.3,49.3
2017-05-17,5,81.5,17.4,84.5
2017-05-18,9.4,60,12.3,177.7
2017-05-19,11.7,50.5,11.3,359.4
2017-05-20,13.6,45.6,10.8,356.8
2017-05-21,15.9,35.7,15.3,5.4
2017-05-22,18.6,32.7,11.5,193.7
2017-05-23,20.5,32.6,13.7,219.8
2017-05-24,9.7,66.2,33.8,315
2017-05-25,10,60.8,33.3,334.2
2017-05-26,13.7,42.8,11.4,305.2
2017-05-27,18.9,32.3,17.1,315.2
2017-05-28,15.9,45.4,8.8,28.3
2017-05-29,16.1,43.9,15.9,150.9
2017-05-30,18.1,44.8,17,165
2017-05-31,20.2,43.2,17.1,205.3
2017-06-01,18.5,48.6,12.2,337.6
2017-06-02,17.5,34.4,25.9,295.3
2017-06-03,17.9,33.1,13.1,230
2017-06-04,16.1,52.8,16.1,19.7
2017-06-05,13.8,59.9,18.2,324.8
2017-06-06,16.2,51,20.8,176.2
2017-06-07,19,48.5,14.5,146.5
2017-06-08,18.5,58.2,15.5,135.2
2017-06-09,15.5,56.8,16,270.4
2017-06-10,7.6,76.4,20,291.9
2017-06-11,14.3,49.2,17.1,294.2
2017-06-12,16.3,59.6,16.2,154.1
2017-06-13,13.5,73.7,23.5,347.2
2017-06-14,12.4,75.5,14.2,330.3
2017-06-15,14.2,48.5,8.9,305.2
2017-06-16,15.9,45.8,20,313.8
2017-06-17,14.3,50.4,13.2,265.9
2017-06-18,16,40,17,271.7
2017-06-19,15.5,50.6,17.3,202.8
2017-06-20,18.9,41.9,15.6,257.5
2017-06-21,13.9,45,17.2,305.8
2017-06-22,12.2,44.3,25.9,344.7
2017-06-23,14.3,50,13.8,307.7
2017-06-24,16,48.7,10.5,357
2017-06-25,18.5,50.3,19.1,169.8
2017-06-26,21.5,44.7,14.8,208.4
2017-06-27,16.5,50.8,16.9,45.1
2017-06-28,14,61.3,20.2,314.2
2017-06-29,15.8,59.3,13.2,354.8
2017-06-30,20.5,46.3,10,72.1
2017-07-01,18.6,61.1,15.4,165.3
2017-07-02,20.7,55.7,12.4,147.4
2017-07-03,19.2,60.9,17.7,15
2017-07-04,18.9,57.3,15.3,121.1
2017-07-05,20,49,16.2,63
2017-07-06,21.5,50.2,9.6,49.5
2017-07-07,23.4,47.2,12.2,105.8
2017-07-08,22.4,58.2,17.4,9.9
2017-07-09,23.7,58,13.1,109.7
2017-07-10,16.9,74.9,14.6,356.6
2017-07-11,13.9,81.9,15.4,336.8
2017-07-12,17.2,70.7,14.8,131.3
2017-07-13,21.7,48.7,9.3,285.8
2017-07-14,20.3,52.7,18.8,148.4
2017-07-15,22.3,48,15.9,195.4
2017-07-16,17.3,56.1,17.8,2.1
2017-07-17,14.4,52.5,11.2,48.5
2017-07-18,16,52.2,13.1,161.1
2017-07-19,17.6,50.8,8.8,127.6
2017-07-20,17.9,52.1,13.8,274.4
2017-07-21,17.7,41.5,17.7,298.7
2017-07-22,20.2,41.2,12.1,264.8
2017-07-23,22.2,43.4,13.4,311.9
2017-07-24,13.8,54.9,17.5,327.2
2017-07-25,16.9,50.8,9,165.6
2017-07-26,20.9,43,12,153
2017-07-27,23.2,39.8,11.3,250.9
2017-07-28,20.6,50.6,17.3,63.9
2017-07-29,20.3,55.4,11.6,78.6
2017-07-30,20.5,52.9,16,16.6
2017-07-31,18,64.8,11.9,36
2017-08-01,14.9,71.7,13.7,44.4
2017-08-02,15.4,68,12.9,178.2
2017-08-03,18.8,52.9,13.5,171.8
2017-08-04,15.3,67.5,27.4,348.6
2017-08-05,14.7,70.5,9,313.5
2017-08-06,17.5,56.8,10.4,175.2
2017-08-07,17,62.3,14.2,7.6
2017-08-08,16.2,69.7,8.3,112.2
2017-08-09,18.2,53.4,12,184.7
2017-08-10,19.2,53.5,10.4,12.6
2017-08-11,18.8,56.9,8.5,18.5
2017-08-12,20.2,47.2,16.5,152.5
2017-08-13,18.7,56,15.7,226.8
2017-08-14,12.3,79.9,11.2,350.3
2017-08-15,14.2,57,8.6,171.8
2017-08-16,17.6,45.9,8.2,23.4
2017-08-17,17.7,54.4,10.8,96.8
2017-08-18,19.3,46.2,12.7,264.6
2017-08-19,14.1,47.2,15.9,187.3
2017-08-20,14.1,48.1,8.6,357.5
2017-08-21,14.7,54,9.8,150.9
2017-08-22,19.3,46.4,8.1,93.2
2017-08-23,21.9,41.1,9.4,134.7
2017-08-24,19.3,50.8,17.1,257.2
2017-08-25,14.8,48.9,10.2,193.1
2017-08-26,17.2,33.4,11.6,333.7
2017-08-27,20.8,33.8,8.7,183
2017-08-28,20.1,47,13.3,17.3
2017-08-29,18.1,60.2,9.8,75.8
2017-08-30,22.1,42.8,9.6,208.8
2017-08-31,20.2,46.5,15.5,0.8
2017-09-01,18,51.9,10.8,272.1
2017-09-02,20.2,43,13.7,281.5
2017-09-03,14.5,65,11.5,356.9
2017-09-04,14.9,58.8,8.2,86.4
2017-09-05,16.7,44.3,11.2,179
2017-09-06,19.3,38,4.8,8
2017-09-07,20,35.5,12.2,162.4
2017-09-08,18.6,50.8,12.7,347.8
2017-09-09,17.2,58.8,9.9,310
2017-09-10,16.4,40,15,264.2
2017-09-11,19.1,30.9,9.8,243.6
2017-09-12,13.1,58.6,15.5,28.4
2017-09-13,6.7,86.7,19.2,300.7
2017-09-14,5.6,82.5,10.3,348.8
2017-09-15,4.8,79.8,8.3,20.2
2017-09-16,7,62.6,15.4,163.1
2017-09-17,9.7,55,12,178.6
2017-09-18,11.1,46.9,14.4,229
2017-09-19,7.2,51.7,14.3,282.5
2017-09-20,5,62.5,15.1,304.4
2017-09-21,2.5,85.3,23.5,326.4
2017-09-22,3.1,81.9,10,36.6
2017-09-23,5.6,70.2,12.9,161.9
2017-09-24,9.1,56.6,9.4,188.7
2017-09-25,12.9,50.4,4.4,22.9
2017-09-26,14.8,47.7,10.4,337.6
2017-09-27,14,51.5,5.9,304.4
2017-09-28,13.6,51.7,14.8,174.2
2017-09-29,14.6,42.7,8.4,199.8
2017-09-30,10.7,58.7,16.2,327.5
2017-10-01,6.9,58,32,336.9
2017-10-02,-0.3,78.2,41.7,340
2017-10-03,0.6,56,12.9,261.5
2017-10-04,5.9,52,8.9,125.1
2017-10-05,8,58.3,11.5,191.3
2017-10-06,12.3,38.4,16.9,241.5
2017-10-07,7.3,44.4,16.4,311.6
2017-10-08,3.7,53.5,22.5,343.6
2017-10-09,7.5,37.9,16.2,253
2017-10-10,5.9,50.5,12.2,238.2
2017-10-11,0.8,78.2,17.6,338
2017-10-12,-0.5,75.1,8.1,60.3
2017-10-13,-0.4,73.9,10.8,167.6
2017-10-14,3.6,49.2,25.9,251.1
2017-10-15,10.3,34.1,21.9,258.3
2017-10-16,14.2,33.7,17.4,242.5
2017-10-17,10.1,55.6,20.4,205.9
2017-10-18,5.6,41.7,14.1,210.7
2017-10-19,9.8,55.4,12,197.6
2017-10-20,5.5,66.9,17.6,312.2
2017-10-21,4,53.6,10.3,237.9
2017-10-22,7.4,42.1,24.8,286.2
2017-10-23,8.5,31.3,20.9,268.9
2017-10-24,13.5,34.3,23.1,260
2017-10-25,8.3,45.2,31.1,328.1
2017-10-26,-0.1,69.1,12.1,193.4
2017-10-27,8.6,47,7.6,234.5
2017-10-28,12.1,45.3,19.2,290.6
2017-10-29,3,54.6,30.8,338.1
2017-10-30,0.8,50.3,10.4,250.9
2017-10-31,1.9,58.9,12.7,270.7
2017-11-01,-2.4,77.3,27,2.3
2017-11-02,-10.2,81.1,22.1,2.7
2017-11-03,-13.7,78.3,22.5,344.5
2017-11-04,-14.6,78.9,9.6,346.5
2017-11-05,-11.1,73.5,11.1,326.3
2017-11-06,-12.1,68.8,11.4,208.9
2017-11-07,-9.9,65,5.9,34
2017-11-08,-10,80,9.1,156.4
2017-11-09,-9.6,84.5,17.9,186.1
2017-11-10,-0.4,90,10.5,8.7
2017-11-11,-1.1,77.5,8.5,196.3
2017-11-12,0.1,68.9,7.4,189.7
2017-11-13,-0.4,68.3,10.6,197.7
2017-11-14,-7,84.6,15.5,52.4
2017-11-15,-7.5,90.8,12.6,158.1
2017-11-16,-10.6,84.5,16.3,27.1
2017-11-17,-14.4,83.8,10.7,2.3
2017-11-18,-1.4,51.9,14.4,235.5
2017-11-19,4.1,43.2,17.2,257.7
2017-11-20,-5.2,76.1,15.8,24.5
2017-11-21,-10.2,78.1,16.8,164.5
2017-11-22,0,68.4,9.4,195.7
2017-11-23,6.5,68.9,15,253.2
2017-11-24,4.7,44.1,13.8,239.4
2017-11-25,4.4,48.9,15,228.3
2017-11-26,4.5,63.2,14,210.8
2017-11-27,2.9,37.9,21.2,266.6
2017-11-28,1.3,44.9,11.2,219.8
2017-11-29,4,31.3,27.3,275.5
2017-11-30,4,35.8,21.3,264.3
2017-12-01,2.3,37.3,9.5,237.6
2017-12-02,-2.9,67.9,10.1,261.6
2017-12-03,-5.5,72.4,11.4,339.4
2017-12-04,-1.9,43,14.2,265.6
2017-12-05,1.9,36.3,21.8,319.3
2017-12-06,0.5,41.2,10.1,254.2
2017-12-07,4.8,34.9,8,249.2
2017-12-08,5.8,29.5,7.8,236.6
2017-12-09,10.2,14.7,13.9,260.2
2017-12-10,10.1,20,22.4,284.8
2017-12-11,1.2,49.9,6.4,250.9
2017-12-12,7.6,32.2,15.1,287.2
2017-12-13,1.5,56.4,9.7,295.4
2017-12-14,0.1,58.4,9.3,214.4
2017-12-15,4,49.3,14.1,306.6
2017-12-16,-1.5,47.1,9,232.7
2017-12-17,2.7,36.9,19.2,270.3
2017-12-18,-2.4,65.5,12.3,320.3
2017-12-19,-8,78.2,10.1,51.1
2017-12-20,-11.1,82.2,11.1,35.4
2017-12-21,-7.7,75.1,15.4,321.2
2017-12-22,-11.1,69.8,15.6,314.3
2017-12-23,-10,58.1,20.5,305.1
2017-12-24,-13.8,74.7,14.1,337.5
2017-12-25,-20.6,75.3,9.4,226.3
2017-12-26,-25.5,75,9,194.2
2017-12-27,-19.9,72.4,14.5,349.9
2017-12-28,-21.1,71.7,9.8,17.3
2017-12-29,-24.3,72.7,13.3,107.7
2017-12-30,-26.9,69.8,14.6,152.3
2017-12-31,-28.3,72.6,14,182.1
2018-01-01,-16.7,64.8,7.1,223.9
2018-01-02,-3.8,62.1,6.1,202.1
2018-01-03,-2.4,71.1,4.2,359.1
2018-01-04,-5,77.3,4.4,315.3
2018-01-05,-0.3,69.5,9.6,210.7
2018-01-06,3.7,61.3,16.6,267.6
2018-01-07,-0.2,62.4,10.7,210.2
2018-01-08,1.5,64.9,6.2,86.3
2018-01-09,-9.9,81.8,26.5,354.4
2018-01-10,-21.6,69.2,17.8,19.2
2018-01-11,-25.2,75.5,11.2,165.4
2018-01-12,-20.9,74.8,12.6,174.9
2018-01-13,-4.8,71.5,5.2,18.5
2018-01-14,-3.7,83.1,9.5,58.5
2018-01-15,-8.5,87.4,20.9,180.9
2018-01-16,0.4,63.9,13,222.6
2018-01-17,2.1,46.2,12.6,212.4
2018-01-18,3.2,57.1,14.3,230.6
2018-01-19,0.3,40.6,15.7,253.6
2018-01-20,0.6,41,14.7,255.9
2018-01-21,-1.4,55.6,8.6,216.1
2018-01-22,0.1,42.3,13.6,246.8
2018-01-23,-4.1,57.3,8.9,189.6
2018-01-24,-2.3,66.3,5.3,114.1
2018-01-25,-7.6,85.1,12.8,358.8
2018-01-26,-10.7,68.9,12.8,344.2
2018-01-27,-15.1,81.4,14.3,107.3
2018-01-28,-16.6,72.9,14.1,304.9
2018-01-29,-5.1,69.8,13.2,186.7
2018-01-30,0.6,55.4,17.5,291.3
2018-01-31,-16.1,77.2,14.4,81.5
2018-02-01,-16.7,77.5,13,111.4
2018-02-02,-19.1,79.5,12,103.6
2018-02-03,-20.2,74.1,18.7,350
2018-02-04,-16.7,73.9,8.2,229.3
2018-02-05,-16.2,65.9,12.7,255.1
2018-02-06,-13.3,60.2,16.6,333.3
2018-02-07,-12.5,77.5,10.9,54.2
2018-02-08,-18.6,77.2,10.2,48.8
2018-02-09,-21.9,74.4,3.1,351.2
2018-02-10,-10.4,62.3,9.4,282.9
2018-02-11,-16.6,78.6,13.1,56.6
2018-02-12,-14.1,57.5,13.7,216.1
2018-02-13,5.9,40.9,30.4,277.7
2018-02-14,-5.9,63.5,25.1,338.8
2018-02-15,-11.9,63.8,14,230.5
2018-02-16,-4.1,50.5,20.8,313.4
2018-02-17,-12.7,76,9.9,34.3
2018-02-18,-16.6,70.1,16,340.3
2018-02-19,-17.1,62.2,8,238.6
2018-02-20,-13.2,59.7,10.7,314.4
2018-02-21,-14.6,61.5,6.6,224.8
2018-02-22,-10.9,68,10.2,268.7
2018-02-23,-9.2,54.5,20.2,244.8
2018-02-24,-3.7,32.6,28.7,276.1
2018-02-25,-3.3,40.5,19.9,273.9
2018-02-26,-6.4,48.7,9.2,230
2018-02-27,-2,35,24.1,265.9
2018-02-28,-4.1,44.5,13.3,176.9
2018-03-01,-8.7,80.6,10,57.4
2018-03-02,-9.6,85.5,16.5,33.1
2018-03-03,-11.2,77.1,18.7,342
2018-03-04,-13.3,73.7,7.3,350
2018-03-05,-15.7,72.5,5.3,11.4
2018-03-06,-14.1,71.5,7.8,142.7
2018-03-07,-12.1,72.5,6.2,23.9
2018-03-08,-10.6,78.6,11.5,169.6
2018-03-09,-3.3,70.4,15.4,264.8
2018-03-10,-3.2,66.5,8.9,181.8
2018-03-11,-3.8,66.1,4.6,62.3
2018-03-12,-2.3,62.5,8.4,171.7
2018-03-13,-1.1,59.8,5.7,95
2018-03-14,-3.7,75,5.2,67.6
2018-03-15,-4,85.8,17.2,4.1
2018-03-16,-3.4,83.1,6,128.9
2018-03-17,-0.8,86.9,8.9,11.4
2018-03-18,-2.6,86.8,13.4,349.9
2018-03-19,-1.2,70.9,7,198.4
2018-03-20,1.2,59.5,9,183.2
2018-03-21,0.2,65.7,7.9,17.6
2018-03-22,-4.7,89.7,8.8,61
2018-03-23,0.4,56.5,16.7,189.2
2018-03-24,-1.3,64.1,8.6,188.6
2018-03-25,-1.1,49.6,11,239.1
2018-03-26,1.9,37.8,16,250.3
2018-03-27,3.7,56.5,17.9,300.3
2018-03-28,-0.5,75.3,9.7,34.4
2018-03-29,-5.7,85.5,13.2,93.3
2018-03-30,-10.5,83.8,19.6,47.8
2018-03-31,-13.4,72.5,11.7,153.4
2018-04-01,-10.7,69.8,8.9,14.7
2018-04-02,-8.9,58,10.4,13.6
2018-04-03,-9.1,67,8.9,119.6
2018-04-04,-7.9,71,17.6,296
2018-04-05,-10,60.5,15.8,30.9
2018-04-06,-12.6,76,25.5,153.2
2018-04-07,-11.3,82.7,14.4,132.4
2018-04-08,-7,81.1,11.4,28.9
2018-04-09,0.5,69,8.4,158.7
2018-04-10,3.4,61.6,9,133.6
2018-04-11,1.3,76.2,12.9,58
2018-04-12,-3,91.9,17.7,135.6
2018-04-13,1.1,76,13.5,178.5
2018-04-14,3.7,61.4,7.9,11.7
2018-04-15,2.7,69.1,13.1,359.6
2018-04-16,0.1,85.1,19.7,350.3
2018-04-17,0.1,82.9,8,65
2018-04-18,3.2,54,13.6,176.3
2018-04-19,4.1,58.2,10.3,181.8
2018-04-20,7.1,43.9,13.3,168.3
2018-04-21,7.8,43.2,18.7,243.5
2018-04-22,6.2,35.7,16.3,304.4
2018-04-23,6.9,44.2,14.8,184.2
2018-04-24,12,27.4,10.1,227.8
2018-04-25,9.5,40.1,18,10.7
2018-04-26,12.9,37.4,8.2,106.1
2018-04-27,13.8,43.6,20.2,160.6
2018-04-28,16.9,31.3,10.2,228.3
2018-04-29,7.2,72.3,26.5,337.1
2018-04-30,7,70.2,8.5,191
2018-05-01,8.6,49.8,19.4,334.9
2018-05-02,11.6,40.9,15.2,254.7
2018-05-03,14.2,33.8,16.5,276.7
2018-05-04,15.1,39,13.3,294.5
2018-05-05,13.7,50.7,7.1,23.4
2018-05-06,15.7,40.7,7.4,200.6
2018-05-07,17.4,33.3,14.4,346.8
2018-05-08,17.1,38.5,18.9,334.2
2018-05-09,7.5,66,16.5,90.8
2018-05-10,5.9,81.5,11.2,110.7
2018-05-11,9.2,65.9,16.6,22.1
2018-05-12,14.6,43,8.8,43
2018-05-13,17,33.8,17.1,13.7
2018-05-14,19.2,30,12.8,230.8
2018-05-15,22.7,22.8,11.7,269.1
2018-05-16,19.3,33.7,27.3,9.5
2018-05-17,8.1,84.9,23.9,19.4
2018-05-18,9.3,65.2,14.5,131.8
2018-05-19,10.9,57.2,26.6,178.7
2018-05-20,14.7,54.3,14.7,195.7
2018-05-21,17.5,40,11.3,11.3
2018-05-22,18.7,42.5,11.5,163.5
2018-05-23,19.4,39.7,9.2,173
2018-05-24,20.8,35.8,17,303.3
2018-05-25,20.1,39.1,8.1,191.7
2018-05-26,18,42.2,18.9,348.7
2018-05-27,17.8,40.7,14.7,127.7
2018-05-28,21.4,31.6,12.8,251.4
2018-05-29,11.6,50.9,20.1,15.2
2018-05-30,10,64.5,14.8,24.6
2018-05-31,6.9,88.1,11,79.1
2018-06-01,9.8,80.9,8.5,35.7
2018-06-02,14.1,48.4,15.9,285.2
2018-06-03,15.7,50.2,16.5,163
2018-06-04,15.9,44.9,16.3,253.5
2018-06-05,12.7,43.2,9.5,239.2
2018-06-06,17,30.1,10.6,213.1
2018-06-07,19.1,31.3,10.6,142.6
2018-06-08,21.1,29.2,12.9,224
2018-06-09,19.1,39.8,18.8,215.6
2018-06-10,9.1,77.7,17.6,340.4
2018-06-11,11.5,38.5,26.1,277.6
2018-06-12,14.9,23.2,25.7,275.6
2018-06-13,16.6,31.9,14.8,272.5
2018-06-14,10.8,70.6,16.9,322.8
2018-06-15,12.1,65.2,9.8,334.9
2018-06-16,11.4,76.8,18.7,335.7
2018-06-17,14.5,56.8,9.6,187.8
2018-06-18,16.3,53.3,9.4,196.5
2018-06-19,18.1,46.8,10,181.6
2018-06-20,19.7,48.4,17.7,168.3
2018-06-21,19.2,55.8,11.1,45.2
2018-06-22,17,64.7,13.6,309.6
2018-06-23,15.6,80.7,21.8,338.5
2018-06-24,19.6,61.1,10.8,144.7
2018-06-25,20.2,47,21.8,223.9
2018-06-26,15.6,27.3,26.7,272.2
2018-06-27,16.7,31.1,19,262.5
2018-06-28,14.1,56.5,14.3,341.8
2018-06-29,13.6,67.9,10.2,236.1
2018-06-30,15.1,56.8,10.7,267
2018-07-01,14.4,58.1,12.3,315.2
2018-07-02,10.5,76.2,14.3,279.3
2018-07-03,11.1,70.8,21.5,324.1
2018-07-04,14,68.5,15.6,15.2
2018-07-05,18.5,58.8,21.2,162.3
2018-07-06,23.7,45.5,12.8,216.9
2018-07-07,19.7,41.9,17.2,302.1
2018-07-08,17.3,52.4,11.9,129.3
2018-07-09,20.5,46.4,10.6,108.3
2018-07-10,16.4,66,10.4,336.3
2018-07-11,19.5,45.9,13.7,325.6
2018-07-12,19.8,50.7,10,9.8
2018-07-13,20.7,54.6,16.8,13.7
2018-07-14,14.7,57,18.1,4.8
2018-07-15,18.4,41.9,10,158.7
2018-07-16,22.3,36.5,11.4,170.4
2018-07-17,23.8,40.3,10.1,2.5
2018-07-18,19,65.6,15.5,16.8
2018-07-19,19.4,60.7,12.7,123.8
2018-07-20,18.6,62.6,16.5,136.5
2018-07-21,15.5,53.5,16.5,90.4
2018-07-22,16.7,50.3,21,347.5
